address,amount0,amount1,amount2,amount3,amount4,amount5
0x1b75c6dc2c2cff9e6eaf54c5d72b3447740f1e76,0,0,129064245,387192736,0,0
0xa354377ca14338108ef9f3cc0a173a9e36685a86,0,0,127332429,381997288,0,0
0xab77098809ac622c930151954cc98d231706e985,0,0,126533738,379601215,0,0
0x29ae629efed0ceabdc714808a7527711e587dcaf,0,0,124860625,374581875,0,0
0x52d1196bff300528c1be30e810e957126a6eb823,0,0,122337013,367011041,0,0
0xa93d4288758be21d22d24924aafd3e3922277b9c,0,0,118325319,354975957,0,0
0xc28f59a9705bf81a1addd5f31087d1395234e7de,0,0,117767144,353301433,0,0
0xab6cbcd7aa6892e73b8e649932918cf1ffc1ec9e,0,0,111847116,335541350,0,0
0x2c1c7c7c2569bb71f00e13fed3b5e88abeb1141b,0,0,105930899,317792699,0,0
0x7fb610713c8404e21676c01c271bb662df6eb63c,0,0,100129043,300387129,0,0
0x523aa9895cae8bf5690a3fbd4affbe33f1276843,0,0,92591405,277774217,0,0
0xa156a074bfcab66ff3bbebaf1b6eff8eacf23e73,0,0,90953270,272859810,0,0
0x0c6e6a0426c59d69622c709dd6ed59a506c63681,0,0,89942280,269826840,0,0
0xc61badbbcbeb12816c631b85a863af9fc6dde275,0,0,88577241,265731725,0,0
0x0dcd7b66be110d19c72a4ba6740697fc73bad170,0,0,88246133,264738399,0,0
0xb26c83ca2d596671589992f08155c2ba3cbf89c1,0,0,84615906,253847720,0,0
0x8cd2ca31fc2f993a323ef1b5a6c84b7da276c3ad,0,0,83000815,249002447,0,0
0x0a342d07bef4f69aaad2e776db0d54f942fdad6e,0,0,82780283,248340849,0,0
0xb57546d9db77c92dc075afd807bd92ca0f509a8b,0,0,81248410,243745231,0,0
0x1f27289821c1cfa2849a8f77f778c2291bab0d57,0,0,80204526,240613578,0,0
0x45acee69a04ebc47a4b917489dec7ef15d21df2b,0,0,79185236,237555709,0,0
0x276f5866041a7c32543a99148305e76dbd03db55,0,0,75780329,227340989,0,0
0xf10cfd5454012620faaeb23bb4a0f7c1d6376698,0,0,74235072,222705217,0,0
0x78a5cbde92e10ec2cd5d9d737f923edd810f773a,0,0,71703075,215109227,0,0
0x6225636c696307b7e88615b17e08860bd40946b0,0,0,70984140,212952421,0,0
0x5991c91cf4750b8d552709954bf41dc39d2c3a55,0,0,70726420,212179261,0,0
0x6079e8dec84f233d6a005edcfca4c2957a599b32,0,0,69754485,209263457,0,0
0x60f02d68258d86d6cc5fa4c49a7f5abfed8f0627,0,0,69627434,208882303,0,0
0xee823b3352cfdb644569b1824db6578ccae04589,0,0,67160525,201481576,0,0
0xa7c4cea7f9263ceabb958118636929521b61ec80,0,0,66931714,200795143,0,0
0xd42ebf67415216fc297262e7f887862c45a8468d,0,0,66464232,199392697,0,0
0x4c3564fab517bcfd24dbcecc66bb3f502eef8428,0,0,65889808,197669424,0,0
0x18548f157645d7dde1ae8885bcda9e38abd69c4f,0,0,64795306,194385919,0,0
0x4fae20f01456f2e96bd3fa4b77596c8e3769241d,0,0,60047402,180142206,0,0
0x4bfc6b0b5cc834c9bab947d8cd9103c958b0a929,0,0,58870149,176610447,0,0
0x59d714f36ddd067e49640b44cd3757927093dea4,0,0,58870002,176610006,0,0
0xb49c61d86355aa221ad5848ae95b27207db1569c,0,0,58804283,176412850,0,0
0x50e81952d4b86c5519a73080d0fc84615f741991,0,0,58653501,175960504,0,0
0x85d51e30e04c59f43d21e3e670753c0f6e905d5b,0,0,58475573,175426719,0,0
0xb4725d86663275df2bf2c1630a82692d1bbb6a0d,0,0,58272696,174818090,0,0
0x0025500c6a6bcaebde159db6a307f4d38503a079,0,0,56408208,169224624,0,0
0x1c9be5f47089a09674d9a055ed1bdd8402dc17b6,0,0,52561634,157684904,0,0
0xbddb01d0113401a07ffb18da356de256386a9000,0,0,51844729,155534189,0,0
0xc8af830f61c4eedac2dfe1f6d4f78a6b729076a5,0,0,51737230,155211692,0,0
0xabe68990793c2fe95eb6fb02e3c780c195a20e5f,0,0,50971268,152913804,0,0
0x9fbbe60183a84878171a8a5795fb28c6105aebb0,0,0,50708567,152125703,0,0
0x5284b794ad97dc93ca0f6593c5bb0d7116c45d3b,0,0,50216111,150648335,0,0
0xb5695901334224af2755d20d98acc2ea7de86983,0,0,49593761,148781285,0,0
0x2e3db3adde9e59b4ac3ea2947e23be96c6dcd75a,0,0,48191676,144575030,0,0
0x3e3253a4c15bc5266a4fefa298bc1f676e4f6d17,0,0,47096321,141288964,0,0
0x08747c4e97dddc2f7613e2a6fe6a474e85a2c363,0,0,46572058,139716175,0,0
0x2859d7fe6985c515b0dc56fdc4e218f660eaa3aa,0,0,45918601,137755804,0,0
0xb951d9d1e4dd4123c1776e929801fe953fd7eb61,0,0,45245352,135736057,0,0
0xbc867548cd38b351ea69f99159aeeb69bd33da6d,0,0,44463935,133391807,0,0
0xbebd1b66eac870d67196d71114270a33706afed1,0,0,43792511,131377534,0,0
0x7ef0aef728b06934fb4c92ae74d947dbd2d11935,0,0,43204639,129613917,0,0
0x18a754a60646a42f7822245b30bcae81e22b793a,0,0,43189087,129567261,0,0
0x11ededebf63bef0ea2d2d071bdf88f71543ec6fb,0,0,43147982,129443947,0,0
0xc90d5157e66f2e255a67af0403149b6946e25042,0,0,41216714,123650143,0,0
0x6a95911ec0b75a30b40e80d40644b9be8e4f2883,0,0,41209001,123627004,0,0
0x0f687b1d213aefb1c174cd8c136cdf563f2a7897,0,0,40545486,121636458,0,0
0x2bccabc5c4b5a26b1536d6397cb4e5ed7c31619b,0,0,40297277,120891832,0,0
0xb67d1dc2c5a6861a3ee1a5e67d55559dec4aff04,0,0,40212137,120636411,0,0
0xdbcaabcc51522ac2184c7c0d1fbe0630233de0a3,0,0,39878579,119635738,0,0
0x1f8a579a3e16cfe04197b6fdbd3be2af82631645,0,0,39237730,117713191,0,0
0xa9971fbe09474bb0188fdeca49ae9e10909a6a0d,0,0,38802565,116407695,0,0
0xa376012f41e6b4d954cc0e9564ff43efa6585424,0,0,38090304,114270914,0,0
0xebc394fed6734c04167e57c10752dddfea8dbcb0,0,0,37718010,113154031,0,0
0x3376e7f9510b566f8cc6ab9e4f4588d941a64685,0,0,37250719,111752158,0,0
0xf2c4bcf2596a8d8a50db62758388fbf67ba698e3,0,0,35669570,107008710,0,0
0x01a026713f0ebe10b4bb8abbc856607126932f5c,0,0,35256802,105770408,0,0
0x167f37affb339205c9613476da1854895e114c11,0,0,35256672,105770018,0,0
0x43d936856485c6ff09e05ffdf0a97989a433ab9d,0,0,35084211,105252634,0,0
0x8e9fac4b4a618108dc5bb1e63747fa7d8d158aad,0,0,34856426,104569280,0,0
0xec7f30a8543f44f74991988f71045ff407c1744a,0,0,34761028,104283084,0,0
0xe6978beb5671c9fc2e4be2104b3802ba5c839400,0,0,34126747,102380243,0,0
0xea5de6b8ec4a8b968f014ebc204788d3ff9cde98,0,0,33908463,101725391,0,0
0xc49207b9e953c80d46850b6c151140bfbc741f8a,0,0,33684396,101053189,0,0
0xf31b12a7496cde1cfca902473bea0285b94838d0,0,0,33530238,100590714,0,0
0xfc35c3530282e593619cda1a8253c21afd44b037,0,0,32583679,97751039,0,0
0xc759aa534325ded1801bfe8487c1a0538fcd870d,0,0,32350948,97052846,0,0
0xeedad0feb5f8fd4cd32ea91ac88be7358f413611,0,0,31745639,95236919,0,0
0x1be8b3eaaefbfc69b07f234a587cc86b324f5f6b,0,0,31634444,94903332,0,0
0x04c2037cccfb404adef46cab5d462f71a984cbd1,0,0,30953847,92861541,0,0
0xf8d994b0f5d0baae73da8181b05b030eefd137f9,0,0,30266932,90800797,0,0
0x4acbf3ba0f31066168271e9be2486e2f04e7f7e5,0,0,29961446,89884338,0,0
0x8b01bb3511515148ef99fa535847705808f50599,0,0,29949099,89847297,0,0
0x29f5dbecbdf21ac9bdfafea408a623a49ca16fb3,0,0,29899487,89698462,0,0
0xcccea5b5ee3b7a96f922ca0acfa8ccd703a35b6b,0,0,29601600,88804801,0,0
0x45d8f466cb8a27debd65df1c9665be9299029973,0,0,29453330,88359991,0,0
0xbc68a2d226b69d2cee7b49e93160a963d6aa9384,0,0,29425248,88275746,0,0
0xfb2bd8d67a5584c9aa7941abdffdef68e1cbcc9d,0,0,29355969,88067908,0,0
0xaf24e70747e71fa3d7f46d63cb262e8cedb21393,0,0,29292172,87876518,0,0
0xb7e757830e97dc78a829207880db61eb4649f8f3,0,0,29072624,87217873,0,0
0xe2e26bac2ff37a7ae219ecef74c5a1bf95d5f854,0,0,29064259,87192779,0,0
0x74133f5884f9543d74442e4e62f9070cedc0f363,0,0,28772885,86318656,0,0
0x9d005bdc321d68f475ea3b645c4bb38ba3fa29cb,0,0,28107150,84321450,0,0
0xe0354d9294bea2165a8a965587f3e34411ba45f0,0,0,27997745,83993237,0,0
0x527765390905a9c01343e5e29aa3e3f6c46bbac6,0,0,27932484,83797454,0,0
0xd839db910fd2ae169f4d53a84eb182a2e50760c3,0,0,27660254,82980764,0,0
0x1c7d9ef2547853094afe6f7e1c46f02f7c59ff14,0,0,26636059,79908177,0,0
0x79636ab23f56d372737b9b038df9d5f7782a0411,0,0,26584673,79754019,0,0
0x5d729be23715ce10e4f6e9ba398eec3fda5c0c83,0,0,26114732,78344198,0,0
0xa573162a7436806eaf679503ac8a7b508b40b6e2,0,0,26112142,78336427,0,0
0x97c129a773c28d2e010adc0c5f8d5f839970b14a,0,0,25868376,77605130,0,0
0xaa6bf49008e8108708b55369da0a645617435f90,0,0,25868376,77605130,0,0
0x9a6454040eea19cf194cb61c91d7f9eabfd52f77,0,0,25830628,77491884,0,0
0xf31187bd5eefefced3464edc3f259f53a01fdcc7,0,0,25587180,76761541,0,0
0x6b6ac23d99c75963cc65df415ad3dbb2bc3b8301,0,0,25356558,76069674,0,0
0x2840a8020c131520d97547a80748486c9087cc15,0,0,25253910,75761732,0,0
0x7873003c40e2716c746339def7f3f62ea8aee1e7,0,0,25157841,75473524,0,0
0x09a3fb82717577e4f2b4945473beb248fab35925,0,0,25152472,75457416,0,0
0x62e345b9435bb7bf7ccd57805171ce40098dc855,0,0,24890920,74672761,0,0
0x764209ed4559e7d321bba1cc8356b22b1e958429,0,0,24875290,74625871,0,0
0xfdb7eec5ebf4c4ac7734748474123ac25c6edcc8,0,0,24089530,72268592,0,0
0xcaac47a395dbe36ddf607f0c3339536763f8fa8a,0,0,23973914,71921743,0,0
0xb3ee54ce87798f4f198d65f4660fdffc1ecf6142,0,0,23751249,71253748,0,0
0xabb3e36d2f5fa21f858f4d80e4f2ffe9a923eb22,0,0,23606870,70820612,0,0
0x7c6f24bf07ca56d14377489c1f4ed63a3b1b14a9,0,0,23524511,70573535,0,0
0x2a3bccbbea5bd5f788cdadf2963f8e29c653cad7,0,0,23403074,70209222,0,0
0xf1e43ede41881fdfb7868ab506236dbd6ec63329,0,0,23281717,69845153,0,0
0x9ade42f4ac329ea6c37313c00366e6cccba7b5ae,0,0,22814627,68443883,0,0
0x4175d33e39c7d2b68d3453540d09ab2c3e1139ad,0,0,22554459,67663378,0,0
0x137180bbce6d147e64d0939be2db6d199c35b940,0,0,22419348,67258046,0,0
