address,amount0,amount1,amount2,amount3,amount4,amount5
0x4079dfdac0b60d89296b6522d2670c7f5757f296,0,0,1439101620,4317304862,0,0
0x4b53e317c5fed469d9da4ea1e7ac9694def4e82f,0,0,1427947413,4283842239,0,0
0x3b86dfb6f173e1359119e131e8ead9f24c4241c6,0,0,1414251594,4242754783,0,0
0xfc57c78954043f54bb9e510d3723ea77e42f846a,0,0,1401587170,4204761510,0,0
0x2a452f7bffc7b7a50e6d96edc18cbd6c3d9ba166,0,0,1368744377,4106233131,0,0
0xab917dabdf1f598e88f80e39942ae4fe00658e43,0,0,1361877535,4085632607,0,0
0xdfa0426ebcb7bfb5db14f234db70bf3708b8ba7b,0,0,1343872884,4031618654,0,0
0x3ad4cee90d0eb10769af8f3d8a58f9df39af45db,0,0,1326451397,3979354191,0,0
0xf7401728edd23290d8099ed73f155101dcf8cc0c,0,0,1296957189,3890871568,0,0
0x328d63ff58cb40ff1db0bdbc124e550a4605d3ed,0,0,1292550777,3877652333,0,0
0xe9c48a45a8770e6dede016a1f10af77b5d7ec5a4,0,0,1286827812,3860483438,0,0
0x4646f9fa95f65f4c0e9e9c2948a239cbef620ab1,0,0,1247974642,3743923928,0,0
0x0787229eb494dceaa1c53c448fdcbc74c118e4c2,0,0,1194147516,3582442549,0,0
0xd0eeed205765aefd46e1a91907fa17276178e0fe,0,0,1177400042,3532200125,0,0
0x083a7e6976903f57bde06c187c04f8b7ac437d6f,0,0,1144000668,3432002005,0,0
0x8ca6f5e6ba3e7b85c9094d7cc04308f3707134fa,0,0,1141984569,3425953707,0,0
0x95e62e8ff84ed8456fdc9739ee4a9597bb6e4c1f,0,0,1127223909,3381671727,0,0
0xef25fa3b019b53840fc9d3f005b201139ca8af18,0,0,1121728742,3365186227,0,0
0x3b11267dfc4b9ebe8427e8f557056b4b6ce98112,0,0,1109094048,3327282146,0,0
0x22bddf61d288dac8c2da1584f5d78ceeae4d21ee,0,0,1108054518,3324163555,0,0
0x952929a9551718dbd669cf3a9c05d98f466abd83,0,0,1106990072,3320970216,0,0
0x62cd532f1dee7dbcd9403adb59530b9c3bdad3cc,0,0,1101209403,3303628209,0,0
0xa0f34ced6d351418195e9a49cbe574502b792b51,0,0,1099689782,3299069348,0,0
0x9d1c802f1ac9c23ddf1b1554e0b001a1ea4dac13,0,0,1095953580,3287860740,0,0
0xd5203cb8ab0b4cc1296f9bdfdd548b3cc8749c7c,0,0,1088780682,3266342048,0,0
0xba359e335928c0e3d6dc8eaa15692f1182ec7849,0,0,1071031226,3213093680,0,0
0x0d5e107992ebbfa97fa75cad9125314376152618,0,0,1034960490,3104881471,0,0
