address,amount0,amount1,amount2,amount3,amount4
terra19f0j7h9ny6vgms3qyd7gmggr8fgmu4q0kff6ph,219784079,128207379,384622138,0,0
terra1mg7xy4kzawwa5n43x780slyxcgzhp85ca8udmv,219776020,128202678,384608035,0,0
terra14tqzz369g2hfqs6jceg0ngrs3e6zjlxmn5dyar,219755668,128190806,384572420,0,0
terra1hlk57vzdt9qpwvzxuvcays9wv779autjds4x7x,219725445,128173176,384519529,0,0
terra16368d3daadw66wk583j5erg7juqgfglnmqlujq,219567919,128081286,384243858,0,0
terra1dedcwr9nj2am6jmhvp6klnl0w7lc025tpek4hy,219510666,128047889,384143667,0,0
terra1nnxfk5zkpxgvwanjap7x6cx6k030gkk57d6jny,219506169,128045265,384135796,0,0
terra1pr2ptl0qguz8v8gc4vl76e3r5z69cd4654l0k6,219413379,127991138,383973414,0,0
terra1kgq5e58vazpjdxq6ny6s7gkd5hjp8dynah5h3w,218756329,127607858,382823576,0,0
terra1smefl4wqyz95ruuky3lwcz9h8zxmqqq2rd8aqn,218576174,127502768,382508304,0,0
terra1rtc57pz6k5fkgfxzmwsez5ntsj6m4geaeqa9q7,218495743,127455850,382367551,0,0
terra1mtkqadel3sx03af5l0j32kjwfhfjz6w5gs8cfe,218394036,127396521,382189563,0,0
terra10fr3gzg0yuvrn68dlzvqg4p7059a6shuqagczw,218349868,127370756,382112270,0,0
terra1dccf5sj5mg544d3s742hcsyfch67p2wzm00smf,218245918,127310119,381930357,0,0
terra1g65t5lcamq5n5z8dgjjeewsvkjlhww53xhc6ts,0,0,545259738,181753246,0
terra1ynfvr22snnmm3ykcfl08awd9gsd0c59acxgut2,217851565,127080079,381240239,0,0
terra1hykca8nmh738verrp9uq4tgdlde0wjsrem0usz,217677582,126978589,380935769,0,0
terra10dht3p3g84vj40nvnrc8zy765e7zseftpkq83q,217660481,126968614,380905843,0,0
terra1ntel9a3zvyfcxrgrhec7sg3gza6qtwglphd0u3,217359651,126793130,380379390,0,0
terra1au87rt8l9j9ws2elv6qf62ycxhycgvfhc0na8h,217332684,126777399,380332198,0,0
terra1ha8nzntx80c40pel385nqa2wjeh3yp9xnllt0g,217214415,126708409,380125227,0,0
terra1t0xvf8nlv88en8y6lrunk3rj9u68c5q5drqnfl,217125231,126656385,379969155,0,0
terra122ax5xnh4r70rvle69nga2a29qxqdjmukrfaaw,216501547,126292569,378877708,0,0
terra1ejw7s9aud9g5ry9kvujfrk4nlyjelch6fkr0wq,216395256,126230566,378691698,0,0
terra1j26ycl8qufntm746vp5el7fk3efr0dy384yunk,216169624,126098947,378296842,0,0
terra1k09f9tz5cec2pd0wj6f6v9vsurlcyfm2rxngrh,216012060,126007035,378021106,0,0
terra1em2lad2n3z33f335llfna5nwjvryg2fn3gzqe7,215817533,125893561,377680683,0,0
terra1q98svzm8xj43ktzrfq7dazgugxa2zf75v5s70g,215701694,125825988,377477965,0,0
terra1vqvux9qzmk6kd7zggnla23mmyvfae7vqjmamx2,215675529,125810725,377432175,0,0
terra1jqk3qr8wyhw0huwt2rmjqsl7fqcp30jhyfehcq,215538708,125730913,377192739,0,0
terra157ynvwu6p8sdsznvp39fwcy7xfjxpmv6th3vd7,215515889,125717602,377152806,0,0
terra13u2ys3587l6chezhvkjv7qs4ghefvu54ama8ws,215410596,125656181,376968543,0,0
terra19nujccn7dumwtaz5zujjrtxh2r3he9qc54kanf,215387083,125642465,376927395,0,0
terra1r9t895cqv20ed7pssxv69clurkct80wtrmtqjk,214897557,125356908,376070725,0,0
terra1rh68m3jm9wgru8wjhthjyu7ejshygshhj5t8sk,214710763,125247945,375743835,0,0
terra1e9lqmv3egtgps9nux04vw8gd4pr3qp9h00y8um,214524132,125139077,375417231,0,0
terra1ag449xakvj78hvyzws42l7gf9tzen8fk0sv7cc,214475160,125110510,375331531,0,0
terra1qf92ey3d7wqtem7l8jx7vuxp22v4svxr2w6k48,214143219,124916878,374750634,0,0
terra1az94wld3sv6hy4x6x9aga0y0vw0hxr9ua73gvn,213795356,124713958,374141874,0,0
terra1mpjd8fl96x4qvhzul8rxp6cftd57y2pf84pnyg,213713198,124666032,373998097,0,0
terra1m9z8hk9mm06ga02x260r2f5af8yuxwgz34lsj3,213256155,124399424,373198272,0,0
terra166sl2cla5nntrkys8gyset568x54xwxv5z7kkw,213252458,124397267,373191802,0,0
terra19a728qrtp9gn7gjm0xy353dcdnd2afn3dq3vn3,213162985,124345074,373035224,0,0
terra1wzqvspfayy7n797unsh504u6yjgypk4asl2spq,212832300,124152175,372456526,0,0
terra1wa82rxhv85eu48aqus708d4rr6wqyfp7us3qwr,212813502,124141209,372423628,0,0
terra1zwccsnfvq5f4kwtz4vug5360cyznny24s3zpdp,212569202,123998701,371996104,0,0
terra1y98xmjj99e7x8zre9xc6at9dangucxupqrq5cd,212378505,123887461,371662384,0,0
terra18x205zhh2ksld80cnu0l0jsm02fs4zwg0ww650,212336414,123862908,371588725,0,0
terra1u9gvvjnskfcwp56ks83p7ykm77rtdqmkjj7z0q,212177927,123770457,371311373,0,0
terra1y0t7yhx56gtnvnrpa3584pv4udlyhuu7m8x5mt,211944758,123634442,370903328,0,0
terra1geymktg2d4r8aws6mkhf9v6tl0p4kykhc0mn3f,211793166,123546013,370638041,0,0
terra1zwqs4dja0le7xqhnv42yj0p07eum56dcxdzny6,211579518,123421385,370264157,0,0
terra1q45rcem2ujyxz93n9m9lllgmlk2u4dh7gnupku,211561957,123411141,370233425,0,0
terra1wjphsppnxyzvlpwht9xkcwxvghks4ydtryervk,210985907,123075112,369225338,0,0
terra1wj9lq48gr3r34tuzgnmm87dj408wmq8ym5nx9h,210825190,122981361,368944083,0,0
terra1f44m6ylrufl3k0ge8txrzjxnmwg9dv4sw52ynt,210791707,122961829,368885487,0,0
terra15fh7h94hzszss90ndv0jdfwxyk3dq989mnd53h,210564763,122829445,368488335,0,0
terra1vcy324da7h7mz7aw6tmagn4t2003c5hdsafgzc,210012885,122507516,367522549,0,0
terra1tkzkt4sl2uemquh9rkv4ylpyykdvv7fc8rhra3,209756154,122357756,367073270,0,0
terra16zj3mj8jhdrl5gzanr7fvxc9t642x0rr3duyjw,177927396,103790981,390672155,26433070,0
terra1p6gx794ffekqtaaammtqdmhdvf204m0jr7qzsp,209634639,122286873,366860619,0,0
terra1g8gaupllkd69pjhmhwmcdjjcmn6ydehqs730uu,209588176,122259769,366779308,0,0
terra1alxk3fmhcl0ga80gl9yj9zp3ezjm4sdh8a9l9c,209509327,122213774,366641323,0,0
terra1rfjxndpzmfc6ywgphjnlme4fj89n9jksafhdrd,209411149,122156504,366469512,0,0
terra1vynn2mhzysjfmlg6gq658r5af5atzfjj8rz0cs,209196661,122031385,366094157,0,0
terra1tw7axd0702774j9zd5uk6zywsdr474g5wkmve8,209149492,122003870,366011612,0,0
terra1a042nj9dzq6d6yqtx0m303jqt0hyuqeddcenq8,208929941,121875799,365627397,0,0
terra1w6ylgpgcmru50wvvggskw5wssul8lrnl4rqfzp,174221332,101629110,391584179,28898948,0
terra109jq55dt7u04v7r9kw48hd8r0nqaje5kgm7a0y,208898651,121857546,365572639,0,0
terra1x7gpgps9enjq2dc6ydh2ksswnjj339gsr99wwz,208534527,121645141,364935423,0,0
terra15792skujv7fgkfhj4umzcgka85jpazcv0gh9hg,208065844,121371742,364115227,0,0
terra133lr908nw97lcu90ecr8nmlyg8yf8mem3c8wgl,207181245,120855726,362567180,0,0
terra13h0drncg43zr90qqrccrhapavfnxczw9zsmxck,207136506,120829628,362488886,0,0
terra1fvyx8d3lgfqns04j5n0rj6trlyqkmkxle9t5eq,206728517,120591635,361774905,0,0
terra1dke3w6dv35rwnrrrmdala47qv9dugytr44cest,206444648,120426045,361278135,0,0
terra1zuvgm2xdem6g6vhhnrh3dg99mhq67kctyv20tq,206173748,120268020,360804060,0,0
terra1npdypxgm8pcmm5gv4pev54rsrwp6fgglxahnmz,205799364,120049629,360148887,0,0
terra1lq7f38cw48z6l4alv98x0ns83z0t0cd9hc5ee5,205789847,120044077,360132233,0,0
terra10llmrl5lq96m7e6p7c9z6fjc6q3aeuzyscfxfp,205645377,119959803,359879410,0,0
terra1uhnhhnk3k49ud0vz0v9az6556zhvre5uut9wtp,205568875,119915177,359745531,0,0
terra178q9gprmq8z969uqdjh2xufa9eu323t4dksas0,205466402,119855401,359566204,0,0
terra1rzzw44nynvnx5cxf5l5qjhn7d5xanzt4w89cde,205440332,119840193,359520581,0,0
terra1sgsmh5xpe5u2509x5h9xxr84hdcgnaja3s0aht,205427376,119832636,359497908,0,0
terra1ye3fu5peuwp0gjn2q8wa70nj7wcyc5qttqjg49,127170781,74182955,416817264,64756132,0
terra1y0crf8cqxh0ar4s36j6wde5u3wa8klj4d7hj3r,204830596,119484514,358453544,0,0
terra1ax4s863mv78uyvf2nnc8pguu458te6gz5e9s60,204512944,119299217,357897652,0,0
terra1zgcd9qe6qxh2g9kh7lcqc0df45dswwm3ffy8k9,204442673,119258226,357774678,0,0
terra1hyxq9usxp7fge5lx7qx3k0mqe2u55fv4xptqtc,204407984,119237991,357713973,0,0
terra19t7y0x2x33s7ns5ve82n7w0lj386cg3cmh8w9f,204216802,119126468,357379404,0,0
terra122tu8qg0a2cakjunckfkk3yr40taf36jcsspfg,204207011,119120756,357362270,0,0
terra1tm9kkqn04cqyc8p29kkgxttvquhthzkcvjmkxy,204152490,119088952,357266858,0,0
terra1af7u5mm9dzjjsvrdja22f8z7lsmlnklqy9470z,204020524,119011972,357035917,0,0
terra1lt2nqjl5gfsnpwdlak7pakd6zz98n3m7j5zq6d,203457091,118683303,356049910,0,0
terra1zrqu6ugpm8uhqujd79kc2ln8kqjpa36wslu85x,203224643,118547708,355643126,0,0
terra1kwkhcw8v2m3z27r24ezwgc80ttncpmwn04vpzv,202470684,118107899,354323698,0,0
terra1edtk8zy9npm9hxfqj9s08ktdyq9nlj66x0fjn5,202226864,117965671,353897013,0,0
terra1t0hexmukvg336tdnts2cg3lpl8f620kda9plu3,201997725,117832006,353496019,0,0
terra1l8k2jy7ughgp2s0pxmj65p5a877jaquyzrx204,201911237,117781555,353344665,0,0
terra1a449e9k2q9rpkmq7zg9cjpssqe5qpn7gmm5ql2,201866761,117755610,353266832,0,0
terra1mtj86hhx6yc33msd7ue0erfy55hqhp86ucn5jn,201839527,117739724,353219172,0,0
terra10rzjce7c7lkeq7e6nesvz34tz4h349wnkxen40,201817319,117726769,353180309,0,0
terra106p3zk2sddgg2xmprhahz6tz6fsupnzs3m88ka,201500513,117541966,352625898,0,0
terra1ncg42tsg9gf300umuqykhk5835uqzhqh86l042,201179921,117354953,352064861,0,0
terra16hwepk8cp2nnmamwm5eezach20lz3t3p2fzzpl,200876230,117177801,351533404,0,0
terra1ltw6xqvdqddq2zu88x9pud0ghkp52hkctpn7ej,200756544,117107984,351323953,0,0
terra1uh6ykc5euj4sng3jxaj3erzke3wp2myhjgm3wl,200628715,117033417,351100251,0,0
terra1pdf2nynzksr86xp3tsk5yqxle7zt8ynpeump2g,200323284,116855249,350565747,0,0
terra1tatlhfzdc9tejp4cc7me9c47leg4lu3yz3lwlq,200221271,116795741,350387225,0,0
terra1mkrkexq653s78r0kfq5dczrjlv2sv5y2jsf0kx,200193049,116779278,350337835,0,0
terra1y2e2wcm0dyvclen6z457g59wtkmm4nea9v3fkm,200158001,116758834,350276502,0,0
terra1zs64e3thkpa7eyy40azn946tad6uw6ddfe358h,200144645,116751043,350253130,0,0
terra1xephkpv237e03starwgd05a5w89zjvwy99hq0g,154701232,90242385,384239106,37837316,0
terra107wch9qm3r5285xqwkcv2nyux3mfj6m6l3lt9p,200050020,116695845,350087535,0,0
terra13kenvax20axkca8xwxlwgt3dc476v3m7y8aqz7,199696592,116489678,349469036,0,0
terra1yx9zkt2qff6txpxedl5dk6yc626g2n6sssw0ge,199562627,116411532,349234597,0,0
terra19wrxwr8zdnad2clc844zd38czgrkx9dphl9jjl,199507161,116379177,349137532,0,0
terra146f7syt22l4jafrn652s7fh6x8rcgzfhm27up7,199457473,116350193,349050579,0,0
terra1p942h9sfgsuj4h8l53rhr5f5vgddkes2z0paqj,199200668,116200389,348601169,0,0
terra1mm8uc2a5s8q9z5n5pz2594g7m0rlczynv6vecr,199079022,116129429,348388289,0,0
terra16muduyf2a2zlhhm4ewq05yj49fcfk6shrpugnv,198923915,116038950,348116852,0,0
terra1jw7yds2tz9rrtc20ngxmhhc2yy23tlv983t6gq,198703685,115910483,347731449,0,0
terra16eus9ujv9j88y7stgl9h8kyyt0y3l0m8e80tma,198151338,115588280,346764842,0,0
terra18klhal6djs085mjf7myyewt2vejllrxm5ncel9,0,0,495204478,165068159,0
terra1fe82pycsqkweujuk4a8krwgv3hsecskeuy3s85,198078936,115546046,346638138,0,0
terra1z34857c8xjc4mc5kt24s9ycr6qp45wrr0axahd,197787115,115375817,346127452,0,0
terra15x434v8x08lpk65rguwremjdd0x9htkgecrh2y,197546048,115235194,345705584,0,0
terra144pfqxc2s3hqd5e2gqf8u7smk36jxlyq9zml95,197540301,115231842,345695528,0,0
terra1axn26sdtgwcwkcy6pwfzt09cjum2nw4aljf4z2,197290648,115086211,345258635,0,0
terra1zvaahve6x0h7lxav8yusssqnnlz9u2x0g7e3y7,197274389,115076727,345230181,0,0
terra1cggqwwt2dhnhtl5hgf82007re8g2c9r0gw5a3p,196971473,114900026,344700078,0,0
terra199a9525nacsafuryytzwhupumd64w0zw3k9sn0,196871593,114841763,344525289,0,0
terra179gkhzjzglnrdpashd4ttle5pscd7h9rtg2w9q,196862289,114836335,344509006,0,0
terra19rst6gwcs6pl5ng82wnluddzdezqhy20v9yt3n,196290750,114502937,343508813,0,0
terra1qaq5j4u56n03u5wzfwp9lkkx3weg4defhptgdk,196126585,114407175,343221525,0,0
terra1lh9dtp7jekredvrx2c6h0ke7n8t9rjvh3ngylr,196119834,114403237,343209711,0,0
terra1augd7px6uh0g496t00jj40j9usq9y8efr9c8uy,196024460,114347602,343042806,0,0
terra1fwg2ee6r7tsxj4r93hzn8kenw9t62xm2tmearv,195969761,114315694,342947082,0,0
terra1m2qdr88lv3z5re5kqz9trygv6gq5xgpadn3jdu,195870498,114257790,342773372,0,0
terra1uq9ak33xefsn9wquklqnx0pr25p4dhu0z4mz99,195870140,114257582,342772746,0,0
terra1ulntcr6vcge8dd4kkpexgxe9hnkkdmpmhefe59,195800144,114216751,342650253,0,0
terra15zayew8ln9fq4a3e5jng4w3ekr55tfmy4sgy2c,195702969,114160065,342480196,0,0
terra1umpr8zqeryjxdzvr7kdq0yw7930pxlggr8wr79,195625298,114114757,342344272,0,0
terra1eagn7gwkuwtw5nsv6vkdzuqd94kss0gynxdp2f,195611460,114106685,342320056,0,0
terra10q78e3jc966yxhya2zsqchpyclanhmqac7qmfr,195519058,114052784,342158353,0,0
terra1dntaarptn6tgpxkmhs8axrhk2a74rm05cruerd,195432757,114002442,342007326,0,0
terra1p8rdxef56qk5j4hvxs5zjkvyjkm3vnyqqqnnm7,195362546,113961485,341884457,0,0
terra1ngfm3dk4kl9ndmrtcc34jcmvetcrvv8j9v3egm,195235008,113887088,341661264,0,0
terra1r63rtejexe5nr6758szazcrzujph6hv423eyrm,195230513,113884466,341653398,0,0
terra1x4h9ugea5zkhpeks8jzm6pq6scrk635y9np85e,195045868,113776756,341330269,0,0
terra1wvkrt5a64nt7xw3qms834rza849x83kuky0ms8,194984686,113741067,341223201,0,0
terra19kwzx0ch0kguae7c4md4sggdy6mej2fsy2hnu4,194811119,113639819,340919459,0,0
terra1er3a0nwx3dvc0cnk0m4uc6fqyzksl8l0rhdyng,194792574,113629001,340887004,0,0
terra1h5zrejtn7642vhdvpwflf84rt8rvenrpmsll66,194702731,113576593,340729779,0,0
terra1etennq4dklmcms4rguvgc5rr0wkwf8zdqnqjmj,194691855,113570248,340710746,0,0
terra17cfpfttfge4x7pmf95fcn7aaukmz7l6kgchcdl,194603917,113518951,340556854,0,0
terra16f9d4m263n8t42pkplqu57xcrrezgh0y733p9r,194451320,113429937,340289811,0,0
terra1l5wnzze86fwznxvk5zhrr9t9pl9stl8nnr82kk,194350118,113370902,340112707,0,0
terra184sqh2va9pqaqh44nwfaedccj5kphkwp2hsl9s,194331440,113360006,340080020,0,0
terra1qeg4utvjy2hs9cqy6583kvwrlclr8mnq8ydm88,194296895,113339855,340019566,0,0
terra169mx2ephp3jvh2r4ggx9frjka3262pk7c7lud7,194251039,113313106,339939318,0,0
terra1fknhw2g85qgrew5pq0ll6kzkhg44teulkg7mw0,194158413,113259074,339777224,0,0
terra10srpmx42dsjkzsyhjmjcy9q8xjrmp5l2cmd8jj,194037291,113188420,339565260,0,0
terra1wf52krmc5k8rdynq0k48c0444cxtft9pfs9hel,193967671,113147808,339443425,0,0
terra1x7yttfnyetnzlfcs878uxgre99f29ahxkahm3e,35229280,20550413,458460017,132269591,0
terra1jkk4s3yanr59s63875wgcjew0caelah4z0ktr5,193610753,112939606,338818819,0,0
terra1cf7j3c8dsdt3p9qgva6z7s277pm9lqpwkcge22,193353821,112789729,338369187,0,0
terra1wuhq55puxujhdhfye3edcj0zg56xg3mr7ursk3,192854245,112498310,337494930,0,0
terra102ynau3wfcm9lp6r7p0t43xrqlk02du5te3264,192735360,112428960,337286880,0,0
terra1w7ej8k203sk0zfnjm5xxhhh8v54z28nmc7hq3l,192567059,112330784,336992353,0,0
terra1f54tl5avszhka6v3gpspvqh2nzl3zx6frwtnhy,192418179,112243938,336731814,0,0
terra12fh4gw265ez3z8vf58x54ga0x9h3dq5pl4mcnf,192313772,112183033,336549101,0,0
terra1urf8x3z829dy6je96mck6zx5gfx652xnu2at9w,192144009,112084005,336252017,0,0
terra1nem5n2j9qxwl65eqqgsywyc6ue0wjlu523u6uy,192066390,112038728,336116184,0,0
terra1hql6p8j244d30yeuvh9hxzrtqfavljj2gsdgdd,192009823,112005730,336017190,0,0
terra1j8t6cxxc8euhq80dltnakxfm39de46hptyqhye,192004507,112002629,336007887,0,0
terra1m4ps93zm7qg404w8ve659qglfgeja3kcmsjsvl,191900467,111941939,335825818,0,0
terra1d03k4ea90al2tzwpzfpj27vvd952saja76z62a,191279531,111579726,334739180,0,0
terra1s8s8ptsun8dyp6cjt5m56t4475fvjwcaem236r,191204141,111535749,334607248,0,0
terra1dqmxlzrelcue3pw9gwaerx2dq4uw0t5ea422ck,191152079,111505379,334516139,0,0
terra1mhsm6xard4e8un8kq7u5ju7flmv75a9a43aeva,190851809,111330221,333990665,0,0
terra13mnqptn3p58d98amrrvqfkrdf35fzpud0se6e7,190805674,111303310,333909931,0,0
terra15mueg9tcmgtxkxyw50rwk8amajqqz5l7py7302,190799554,111299739,333899219,0,0
terra1ksdsz9csh3eptu3yv7elwlvwj2h3cjg4e7fn4p,190472232,111108802,333326406,0,0
terra1q3245ft0cfv6n7gdlazu6clyewx9c7nmymqauv,190447672,111094475,333283426,0,0
terra18dmm7tc5d2k39g4n8y07kune68nqvj0cnctm7g,189843108,110741813,332225439,0,0
terra1rqh4kwqyn8ky2egvdh07m3sp4jwyske7ltp5pe,189818309,110727347,332182041,0,0
terra17kczn5l30h63jejmgvdzwc3ytd275c0wl460jv,189815454,110725681,332177045,0,0
terra1888xtlxrwdlvx7sryan6ganydeaadn3ckek7nh,189759041,110692774,332078322,0,0
terra18e22k2jwlw39l5gkzu6a0ju67n5e2erldd2v8t,189726026,110673515,332020545,0,0
terra1zx4y24uvpwg49s0exa5l9jhula9sgvn3c8vm2a,189709607,110663937,331991812,0,0
terra1x07d75lcqp4c4huv2jp98m3xn4sy5f7pjgumda,189497520,110540220,331620660,0,0
terra1af6402nzackmckel88689p5lr2xse0grk7ulsy,189378832,110470985,331412956,0,0
terra16lvpm2lcuqcg5a45zl3u5vzu6shvppss4rzpd6,189097903,110307110,330921330,0,0
terra15wqn7z67c8ecda2z5jfk4wpnkahxf5gthn5t32,189017054,110259948,330779845,0,0
terra1ufkrf062y44ls3cmgnjnnedkp9dez0t4udrnce,188937336,110213446,330640338,0,0
terra1pvdy5kv7pxff2z8mvddy4mlce985uq9e47lztl,188593130,110012659,330037978,0,0
terra18j09djxjkh2q9hpzlqgtvd24prhrqu68g8l6u6,188357425,109875164,329625494,0,0
terra1gs6576l7aw5wt5lys9fgj4us5u6g2fsgptx6nf,188068973,109706901,329120704,0,0
terra1d3nxnygkzwe2wp2hlrs366lpataga25zeqku2v,188013451,109674513,329023539,0,0
terra1vv9c690yk5vxg44e34r9a93dgj503ueacl2kqq,187937056,109629949,328889848,0,0
terra1dtmznm059aecujkwmukvesh6s6099s7u4y5kdm,187876735,109594762,328784286,0,0
terra1slfd79w2yzdxgxvj4m7vakcgnzac0twz3egpxh,187600036,109433354,328300063,0,0
terra19umlsn9fc3ytfe9s3l9dez4z2ujjljqj3wpdmx,187273134,109242661,327727985,0,0
terra1clrdpcm6rgcrfptxapudu4xetd677mkztluekg,7005652,4086630,462895095,150211734,0
terra1ahg57ttcfxnyaqmag04ruayvelgz3e6pp252ph,187206157,109203591,327610775,0,0
terra12pqg8ef2efd7dn6k6kezgera04vsa9euc8gx0f,187101378,109142470,327427411,0,0
terra1jvskwvnqur7g69r8pf5qqlquf2le9fv9l9uuhr,187034654,109103548,327310645,0,0
terra1877warasa447dppjk2hy53tcunxppsnltc8yw0,186961210,109060706,327182118,0,0
terra18nflpgup79mn3hr986f3guckvnf3rs9uqgt44l,186943778,109050537,327151612,0,0
terra1qqk7709vjp3cf5zmhg2g8tkupx0xgetu505asx,186704511,108910965,326732895,0,0
terra1w8w6ylk3j56xtuw33engssg8lg0n4ar54vxrsm,186497232,108790052,326370157,0,0
terra1x9372xudvv38w3th7ryhfspgdxpscxkr2ran78,186393042,108729275,326187825,0,0
terra1wqu5udwu90a2yrklwu0g56hda45m790nf83hje,185919523,108453055,325359165,0,0
terra1z5mykzfer3rafpnx08444a4ya9pvtn6ez9p2vy,185914487,108450117,325350352,0,0
terra1sfd3nmm2lfju4vqvrvq6urew4rpwmsuxd94mnp,185757991,108358828,325076484,0,0
terra1rdxzf8x77xjhcc3rsz58lptxtc7dm629kvc69t,185691071,108319791,324959375,0,0
terra1z4f3ue5jm9jz0zyfenh4vjxa8fs2psfqda53ap,185016901,107926525,323779577,0,0
terra1epkm7tt2rc8sw0rcrav5r0kzluedq22grduj8g,185007379,107920971,323762914,0,0
terra15ky4jckgl80h8zsycjqsdzvr3zueemskq9674y,184892132,107853743,323561231,0,0
terra1v44tts5zrktg76h7jx3w4jyvrfmh4nqcstn7h9,184876251,107844480,323533440,0,0
terra15rpaemjq5rhqxjnzph7493fk2a3llzcct7n6k8,184774536,107785146,323355439,0,0
terra1gm9lmfdf6hvzv6x55ccnh65hc5j0txh8l03md8,184662245,107719643,323158929,0,0
terra1trf0j0pgvv9u2ydxr6l5jk8kpajvnlyfg70sh3,184630003,107700835,323102506,0,0
terra16za76fhncft8uwaqh8nt3zzkeskzcfkkj4ae8c,184619175,107694518,323083556,0,0
terra1gzmmg2uf04ft69tquhqczfshkamkm3lvpympz8,184572736,107667429,323002289,0,0
terra1seche4jvwl4hd6pyu3kq9pvh2s8gn3kh88vkx2,184451235,107596553,322789661,0,0
terra1xt8n4dn6h4qnylrjmy8ccu6j9x7wj8lksr64t3,183860701,107252075,321756227,0,0
terra1hm32yu4pem2mffea6gweqpptszyt2y2dq7vdg3,183748619,107186694,321560084,0,0
terra1u3apcee6snnpqut992q3x08w2k3s2y3ysr2pe7,87961301,51310759,393234131,79767284,0
terra1uyl46s798jazzps3taeq5czq546tt555reu6nj,183591859,107095251,321285753,0,0
terra1z0nh6359j0dj0fxf764exjmet4lcye98xgu7g5,183467803,107022885,321068656,0,0
terra19evrqmqqtv5472rxg3dqpfs4n4ekq93hmweapr,183460601,107018684,321056052,0,0
terra15435gc74k6qqmtgg5ky2y2wmten7wvx86hwg52,182769217,106615376,319846130,0,0
terra1sreclj2pj0ga365jz8pp8cr5q9j6m0ytdn40md,182198626,106282532,318847597,0,0
terra12fr9fzmnsf5r8lfk8avpdmk8dpfrw4xyuc32ed,181949963,106137478,318412436,0,0
terra1udhjmku7ca680mrjpwa7ykcsqaqxn6r8rqcqtv,181781520,106039220,318117661,0,0
terra1q8nym7ja0uaa6a2jjgmcxeylscqwjslu7fnx3r,181644673,105959393,317878179,0,0
terra1dnz7ew04y8r705yqxmldy2dsfmg48xxuhju0fm,181526151,105890254,317670764,0,0
terra1tm97jwsz4y37p83645g54lnt9yy6ysq8y776gn,181212099,105707057,317121173,0,0
terra1kfhrj2h98ea0dhhxe3p9w6fzyqnn2nnkfe7al9,180841530,105490892,316472677,0,0
terra1248kwc0ncxncmfeuf7sl9j3xlj26zh2qch2wut,180785200,105458033,316374100,0,0
terra1p7ghad69pz8yrn79wn2en7dm9zuzc68kfpaly4,180573432,105334502,316003507,0,0
terra1vn9rjj93mf4ks6wdl3wn9k6qa36cgzmttj7z2k,180244532,105142643,315427931,0,0
terra1qne3jmlgrvylw0mryn0p3lu8r2p6skpapq97zv,180217223,105126713,315380141,0,0
terra1au6vcr4nq9436hn50uc24fjhvyvl29wvtddytq,180176472,105102942,315308827,0,0
terra172dpdua95hg4xq4arph584qmz7kwla6ns9emcn,179799095,104882805,314648417,0,0
terra1m3qt4gknps2v23hcxhh2jajfw5ufr62wn82zwd,179739302,104847926,314543780,0,0
terra1hv82mttr0mwt5r0f5z3qs0jamhrcvgjj6t87sd,179210215,104539292,313617877,0,0
terra1c0h4v70wzwvxggueu8ana9f0u3yzt7xwww52v3,179085449,104466512,313399536,0,0
terra1e72sfm5evr3x90rxx8ckxuf922re06vrz9qv6k,179027358,104432625,313297877,0,0
terra1dpu59r6ckfvjvam63lhv4wsjz7elfdxwrkf4ve,178983071,104406791,313220375,0,0
terra1as9jg724xcsy92nvylgyh4nn97dcld2hsk5z9g,178307784,104012874,312038622,0,0
terra17lapk5p993ugazmv2uuc2wdrn3qveqlh7hklpj,36436178,21254437,418411867,118216184,0
terra1f09adtzgyun5egdgq6ndww6tfzcm923yv2wpfz,178279000,103996083,311988250,0,0
terra1y87xm6xhd207unk353uqmer7w4m7ylfnw786d4,178212037,103957021,311871065,0,0
terra1n92faq25erv7w6u5m5tdgc04kvztzhz0vy0cm3,177835628,103737450,311212350,0,0
terra1l22safdg77fgvz3rnnsylxuj9vlp4ukhhuz4d6,177797474,103715193,311145580,0,0
terra1cv0nvcgz7r9ezdc4k490fht790w889k6k8ts38,177778470,103704108,311112324,0,0
terra1ufsp59x2ry5y6d3wzfeqqgcqfe945pemm73vjv,177673974,103643151,310929454,0,0
terra1h9zzc6cr08mxrxkwdcw8cmxgl67n34lkm8c9d6,177575925,103585956,310757869,0,0
terra1wt0eefresqpecs6ewaksksd5yy0uqhxy3c4ey0,176923788,103205543,309616630,0,0
terra14n9n6x0hvwfses77e6lkg6m53vsgh0as3z98dj,176853450,103164512,309493538,0,0
terra16r3z2q9mkzhpjj4r5wuf3hjjmdvx9khfj2p87x,176819847,103144910,309434732,0,0
terra19um3en3jshpsqh22j994drzu65hdydh8rju5h6,176758370,103109049,309327147,0,0
terra1ajkrv5wdehddr9svc2n6le0y3t78ed3w438jvn,176704227,103077465,309232397,0,0
terra1mqdrsjv4757m2est6w6vxx22tc7tq5llrkrj2a,176696134,103072745,309218235,0,0
terra1rkrpg6dcdd0sxcw6a26z8s07cv72y5auu6w5d8,176693331,103071109,309213329,0,0
terra190kuxxhjejyj5hlvs0frucpr6z6rthr60pcjqj,176602376,103018052,309054158,0,0
terra1x2hypxt7m4upm08c7sfavehh2dktwx3avwk370,176557130,102991659,308974979,0,0
terra19rd2k75hdf7rqtps8ewrju8l4edruxzjcc3tvw,176553964,102989812,308969438,0,0
